channel;bin;weight;err_stat;err_syst_up;err_syst_do;err_tot_up;err_tot_do;wnorm_prefit_err_rel
boost_wjetcr_ele_mext;Wjets_boost_3;1.990653312442905;0.1868654554675742;0.564402409825969;0.4399886967422654;0.5945324033763552;0.47802589020686015;0.28352622041119824
boost_wjetcr_ele_mext;Wjets_boost_2;1.4237699495561011;0.15934702529570294;0.4008706175743824;0.31981284540769267;0.4313800256213263;0.35731181138937196;0.2815557511235328
boost_wjetcr_ele_mext;Wjets_boost_1;2.0922236076990153;0.2895118821957575;0.6364112565817335;0.49433177376619014;0.6991683755980895;0.5728708689463603;0.3041793688972115
boost_wjetcr_ele_mext;Wjets_boost_7;0.8878920803416626;0.1819123364498352;0.22790539666036566;0.19577347927950067;0.29160412887947357;0.267243995894836;0.25668141625124896
boost_wjetcr_ele_mext;Wjets_boost_6;0.8853128753702797;0.18372450638293444;0.23193005826152083;0.20491627201199672;0.2958821491250281;0.27521877258091887;0.2619752459428727
boost_wjetcr_ele_mext;Wjets_boost_5;0.9320298877550096;0.12141364285511198;0.2230983715467279;0.2009732370749459;0.25399637016727333;0.23480101084052235;0.23936825897730313
boost_wjetcr_ele_mext;Wjets_boost_4;0.9661659397540572;0.13995834958986883;0.2554104773461483;0.22219552961725475;0.2912436292146272;0.26260082444998584;0.26435466914841194
boost_wjetcr_ele_mint;Wjets_boost_3;1.2052962389769712;0.1031553062660841;0.3157545495827245;0.26505838811467103;0.3321775922500475;0.2844239200925217;0.26197256688590514
boost_wjetcr_ele_mint;Wjets_boost_2;1.49626025741527;0.12475811001702097;0.42629721097478157;0.33025045201495257;0.4441777775844899;0.3530296688255813;0.2849084635257192
boost_wjetcr_ele_mint;Wjets_boost_1;1.404147705669434;0.1816807912060089;0.4234420768407543;0.3354629139466903;0.46077228902403916;0.3815013453801257;0.30156519512231544
boost_wjetcr_ele_mint;Wjets_boost_7;0.7884329675282753;0.16516405228717693;0.191399443886797;0.16799963031303627;0.25281003003855773;0.23559083164087302;0.24275931089846634
boost_wjetcr_ele_mint;Wjets_boost_6;1.2493426110413082;0.17792109856628358;0.2978150276261351;0.26113292958430373;0.346914554314155;0.31598468986378775;0.2383773874309072
boost_wjetcr_ele_mint;Wjets_boost_5;1.260074998968268;0.11509977622824617;0.30431206487658763;0.2536627082124326;0.3253517962409994;0.27855471280424976;0.2415031368178514
boost_wjetcr_ele_mint;Wjets_boost_4;1.0772482914848656;0.11167903156221161;0.27006740121194334;0.24167845801906473;0.292247510319671;0.26623426368735165;0.25070116457523994
boost_wjetcr_mu_mext;Wjets_boost_3;1.2237357224291932;0.11475868977421537;0.3350330022204342;0.2689343121892461;0.35414215995209053;0.29239565857139105;0.2737788854895667
boost_wjetcr_mu_mext;Wjets_boost_2;1.227429233377102;0.11941602783457594;0.35490626998381725;0.27678918508585615;0.3744578056038015;0.30145056092878736;0.2891460137439791
