channel;bin;weight;err_stat;err_syst_up;err_syst_do;err_tot_up;err_tot_do
boost_wjetcr_ele;Wjets_HT_boost_5;0.837424437453411;0.16537605337965644;0.11841964632360438;0.11507365704596846;0.20340219189290593;0.20147254298629416
boost_wjetcr_ele;Wjets_HT_boost_4;1.0931145274585525;0.12137066073870702;0.14714024297327202;0.1566753898027215;0.19073827196025406;0.19818681857778797
boost_wjetcr_ele;Wjets_HT_boost_3;1.1427545393748455;0.09060029794564868;0.13779641446345647;0.16748811006055242;0.16491290376081852;0.1904223752595688
boost_wjetcr_ele;Wjets_HT_boost_2;1.533434204909963;0.09588210503291826;0.18021412366095485;0.18663047997661653;0.2041335553808572;0.20981971814356684
boost_wjetcr_ele;Wjets_HT_boost_1;1.5352976768244295;0.13518653216012824;0.1847326447549496;0.18559746921043055;0.22891384518119431;0.22961232339488685
boost_wjetcr_mu;Wjets_HT_boost_5;1.2643516979803884;0.14980212456557462;0.1711291942242434;0.1879200594040974;0.22743323776484115;0.24032192003810104
boost_wjetcr_mu;Wjets_HT_boost_4;1.0667809723984956;0.0886979950410493;0.15289816369892756;0.14031312670949558;0.17676306963505148;0.16599731278336097
boost_wjetcr_mu;Wjets_HT_boost_3;1.0629975092101351;0.06631428576437387;0.13364666611287873;0.14805891722948253;0.1491945570707133;0.16223140099131794
boost_wjetcr_mu;Wjets_HT_boost_2;1.1527473446754208;0.06468904805213177;0.13925483838033656;0.1410153621057677;0.15354668003647837;0.15514511042153986
boost_wjetcr_mu;Wjets_HT_boost_1;1.0002049407349205;0.07321722098206553;0.15023403986002065;0.14013698826123638;0.1671257855060041;0.15811115370923876
res_wjetcr_ele;Wjets_HT_res_6;0.9598393977729726;0.1359049744788161;0.12903093888510314;0.1409726430853035;0.18740102795251384;0.1958148313753175
res_wjetcr_ele;Wjets_HT_res_4;1.4213893727216098;0.06289628119336743;0.1927949173580096;0.19263215396051703;0.20279502544943478;0.20264029443184167
res_wjetcr_ele;Wjets_HT_res_5;0.9935593585192084;0.10823485335059417;0.11760711089783336;0.11720471011387115;0.15983183667079565;0.15953597573181166
res_wjetcr_ele;Wjets_HT_res_2;1.602117574773002;0.016491336775952985;0.2802976389566698;0.23619947370123753;0.2807823544907007;0.2367744825047655
res_wjetcr_ele;Wjets_HT_res_3;1.4538527925675748;0.0320204218404289;0.19294846645869557;0.17295264277108438;0.19558736698366125;0.17589179644412453
res_wjetcr_ele;Wjets_HT_res_1;1.6022483251043198;0.014451083127104436;0.21583997526216117;0.22863376940742655;0.21632320431409302;0.22909001356889125
res_wjetcr_mu;Wjets_HT_res_6;0.8465075922964298;0.10221948688407963;0.10797151756807478;0.10186236857179232;0.14868312649657867;0.144307884850067
res_wjetcr_mu;Wjets_HT_res_4;1.1882444341064173;0.04573868325607401;0.1494391235383709;0.15279269859701042;0.15628204884092078;0.1594918050890275
res_wjetcr_mu;Wjets_HT_res_5;1.2394077132500692;0.08575277241993856;0.13495560330322465;0.16289547550606417;0.1598954434642936;0.18408822319217635
res_wjetcr_mu;Wjets_HT_res_2;1.3049000171177723;0.01122815826926537;0.2051203019160584;0.1960942186430033;0.20542738326779764;0.1964154121328814
res_wjetcr_mu;Wjets_HT_res_3;1.387201859620301;0.023457427510689337;0.18846544986744762;0.1804127819269279;0.18991965853791612;0.18193136834540788
res_wjetcr_mu;Wjets_HT_res_1;1.2894210918236588;0.009122118956953605;0.2245538587125496;0.17274838926871963;0.22473906762501375;0.1729890720513926

