JER_do;JER_up;JESAbsolute_2018_do;JESAbsolute_2018_up;JESAbsolute_do;JESAbsolute_up;JESBBEC1_2018_do;JESBBEC1_2018_up;JESBBEC1_do;JESBBEC1_up;JESEC2_2018_do;JESEC2_2018_up;JESEC2_do;JESEC2_up;JESFlavorQCD_do;JESFlavorQCD_up;JESHF_2018_do;JESHF_2018_up;JESHF_do;JESHF_up;JESRelativeBal_do;JESRelativeBal_up;JESRelativeSample_2018_do;JESRelativeSample_2018_up;JetPUID_sf_do;JetPUID_sf_up;MET_do;MET_up;PS_FSR_Wjets_HT_boost_1_do;PS_FSR_Wjets_HT_boost_1_up;PS_FSR_Wjets_HT_boost_2_do;PS_FSR_Wjets_HT_boost_2_up;PS_FSR_Wjets_HT_boost_3_do;PS_FSR_Wjets_HT_boost_3_up;PS_FSR_Wjets_HT_boost_4_do;PS_FSR_Wjets_HT_boost_4_up;PS_FSR_Wjets_HT_boost_5_do;PS_FSR_Wjets_HT_boost_5_up;PS_ISR_Wjets_HT_boost_1_do;PS_ISR_Wjets_HT_boost_1_up;PS_ISR_Wjets_HT_boost_2_do;PS_ISR_Wjets_HT_boost_2_up;PS_ISR_Wjets_HT_boost_3_do;PS_ISR_Wjets_HT_boost_3_up;PS_ISR_Wjets_HT_boost_4_do;PS_ISR_Wjets_HT_boost_4_up;PS_ISR_Wjets_HT_boost_5_do;PS_ISR_Wjets_HT_boost_5_up;PU_do;PU_up;QCD_scale_Wjets_HT_do;QCD_scale_Wjets_HT_up;Wtagging_eff_do;Wtagging_eff_up;Wtagging_ptextr_do;Wtagging_ptextr_up;btag_shape_cferr1_do;btag_shape_cferr1_up;btag_shape_cferr2_do;btag_shape_cferr2_up;btag_shape_hf_do;btag_shape_hf_up;btag_shape_hfstats1_do;btag_shape_hfstats1_up;btag_shape_hfstats2_do;btag_shape_hfstats2_up;btag_shape_jes_do;btag_shape_jes_up;btag_shape_lf_do;btag_shape_lf_up;btag_shape_lfstats1_do;btag_shape_lfstats1_up;btag_shape_lfstats2_do;btag_shape_lfstats2_up;eff_e_do;eff_e_up;electronpt_do;electronpt_up;fatjetJER_do;fatjetJER_up;fatjetJESAbsolute_2018_do;fatjetJESAbsolute_2018_up;fatjetJESAbsolute_do;fatjetJESAbsolute_up;fatjetJESBBEC1_2018_do;fatjetJESBBEC1_2018_up;fatjetJESBBEC1_do;fatjetJESBBEC1_up;fatjetJESEC2_2018_do;fatjetJESEC2_2018_up;fatjetJESEC2_do;fatjetJESEC2_up;fatjetJESFlavorQCD_do;fatjetJESFlavorQCD_up;fatjetJESHF_2018_do;fatjetJESHF_2018_up;fatjetJESHF_do;fatjetJESHF_up;fatjetJESRelativeBal_do;fatjetJESRelativeBal_up;fatjetJESRelativeSample_2018_do;fatjetJESRelativeSample_2018_up;fatjetJMR_do;fatjetJMR_up;fatjetJMS_do;fatjetJMS_up;sample;trigg_do;trigg_up
0.017710068724261136;0.027113431974489628;0.01382024289230311;0.016173263929066994;0.021827098683107633;0.026429473021383938;0.003410531998172197;0.004618617356501777;0.00013179435104795293;0.003164478574096205;0.006019038633706411;0.005722597529479056;0.000380308049425387;0.001045719961471675;0.01506219924081288;0.02044119854580138;0.00398954091726885;0.0019614762070951277;0.005839436460593283;0.0040460632629385805;0.016969547816175812;0.020943741020676754;0.03155972350876565;0.03398452651354131;0.008976589531443088;0.009171340960946357;0.006057267627484907;0.005784184558307375;;;;;;;;;0.006715133300447756;0.00044653397824097937;;;;;;;;;0.00040484260562598527;0.0002515553970196237;0.001213134389471724;0.001216076456590673;0.0029158366964560397;0.003188619315014073;0.015238532460066699;0.015238498819808134;0.029332810542090956;0.02933281034061315;0.020181010438252274;0.013218802163600515;0.014003338767192149;0.011132290089083844;0.014222006436239207;0.014488974220030976;0.0002978655032523236;0.000301095035245521;0.00014328338466147272;0.00014272174563264707;0.009051830532547512;0.010508089993713563;0.0014871790953547178;0.0015786322450427575;0.002234345836194031;0.0023141645221250225;0.0047860988518663656;0.004761744508710702;0.011446874044965565;0.01144687978266139;0.0016339574341610067;0.0009522676960503143;0.003695617729480776;0.0038641330832880896;0.0010516438694255267;0.0024624757447425437;0.001039360315550349;0.0026559911714212243;0.0018957311308070604;0.0021282063922297917;0.0017999736544221823;0.00242480323915816;0.001937815688801326;0.001937815688801326;0.001937815688801326;0.001937815688801326;0.0012060327809452383;0.002666173135393122;0.001937815688801326;0.001937815688801326;0.001937815688801326;0.001937815688801326;0.0017004427341651967;0.003673634074643243;0.00010990076253588887;0.003839455971807424;0.0017607052863918885;0.0017376008839170595;0.0003546364988290444;0.0024969332512346796;Wjets_HT_boost_5;0.002111001302673263;0.0017458134271443632
0.020546914475276713;0.03496344097342291;0.015131138194280584;0.005267726670367489;0.02757296576696062;0.019033626769569295;0.0036125007933515097;0.002539239199467019;0.000893559791433792;0.00131293324723899;0.008424521815721356;0.0034319480415817504;0.00039102242644015845;0.00024702378982488206;0.0277093451351651;0.015717738989628943;0.0014444331886495632;0.003078213400820014;0.0032827622732720368;0.003783061994131232;0.01885417005466202;0.011598281608231186;0.039088348809468244;0.04332391608951617;0.016459743197952497;0.013588110784193348;0.0024189844138941988;0.0013288739783648207;;;;;;;0.00984781179305711;0.015293386661471611;;;;;;;;;0.000388400607816409;0.00111262206662044;;;0.0009724663247600822;0.0003506257272465885;0.003436741911450786;0.004035300191824066;0.01738374058804707;0.017383702212072995;0.023719013312655576;0.023719014011028612;0.02626886882757381;0.017126968937910048;0.017412497487716356;0.013903474814768307;0.016592258319819003;0.016882762096685617;0.0004314844082637146;0.0004312619737977879;0.00023005953852012122;0.00022664503650182425;0.00914606315286425;0.01040476287471715;0.002505094240946984;0.0026754108806373448;0.003046316036152603;0.003135314350723259;0.0051878502181836195;0.005130165494061211;0.012656206113564989;0.012656208747366143;0.0012107628568813497;0.0015553819053668008;0.0007379338891748576;0.0016636737491485959;0.002537384798795256;0.0005501592357878183;0.0001394216413916588;0.002368245742309129;0.004231769265862691;0.00156427335524651;0.0008444715181669217;0.001564013280283477;0.0016920128437399391;0.0016920128437399391;0.0016920128437399391;0.0016920128437399391;0.0012688031503726048;0.001708573639020256;0.0016920128437399391;0.0016920128437399391;0.0016920128437399391;0.0016920128437399391;0.0007266092577545848;0.0015587052356773397;0.0007478580333620373;0.0028556585777801177;0.0010055245222272402;0.0027703113083947504;0.0005996826697978139;0.0011434121115464274;Wjets_HT_boost_4;0.0025253372707966146;0.0019697541123982728
0.008266444388716836;0.035693188953738714;0.004615292802551684;0.016471322827829836;0.03190811797731594;0.03981714183834281;0.0036892788597254903;0.006021265341997644;0.00045062866525014377;0.007077121809086117;0.003975308182394347;0.005484704815392537;0.001315464561883297;5.757139519298757e-05;0.020041853630412186;0.02943381583008792;0.001912711411354705;0.0012986594684056831;0.005453369501178459;0.005643497410260599;0.019428310585115897;0.03357185410798915;0.034417747474676054;0.06291911385221208;0.010156718826059558;0.010714936530402747;0.002259708718094288;0.0051740485242386764;;;;;0.032667326590071204;0.006992781061249093;;;;;;;;;0.0013033216574645857;0.0007049593529576631;;;;;0.0012963048279097662;2.6222040215951982e-05;0.0026727581036669894;0.0030670402890486973;0.02261414283732064;0.022614092914822508;0.025129517513032464;0.02512951777800917;0.03212578546276174;0.02126807138933866;0.022573894569979738;0.017995493044124337;0.02115761297891198;0.021531355893781405;0.00038979733671167595;0.00039052232633148535;0.00019485558098234995;0.0001926428933021907;0.014966992300277602;0.0167057388914626;0.00233663913588124;0.0023961229064921622;0.0034091437353932614;0.003549154005438494;0.0070164661671229984;0.006985163255934692;0.01472806826425681;0.014728068136837986;0.0001997079331404781;0.0003383810676844159;0.011378854439980006;0.0027978265180817253;0.0034338408565086484;0.006701827671166659;0.0036807115372283405;0.006763878170682504;0.008866516630707187;0.007680909210551149;0.0059545783000245715;0.003990668392265691;0.0071722354533529644;0.0071722354533529644;0.0071722354533529644;0.0071722354533529644;0.004283239542021788;0.006291711300519214;0.0071722354533529644;0.0071722354533529644;0.0071722354533529644;0.0071722354533529644;0.007869910456440718;0.004812425349941115;0.003978412183003677;0.008804359942358302;0.0033429665161140835;0.008917488540213712;0.0020450743034764046;0.003037383310661798;Wjets_HT_boost_3;0.0033945219579665058;0.002630392050956526
0.02411215994637488;0.03322085254933386;0.02033900029345928;0.012912970112885017;0.032168398472736066;0.02067014361086989;0.007155538484931363;0.0006408113347074312;0.004880016175244422;0.00022431241102726342;0.013766028953595253;0.013576369486819985;0.0019106165164931937;0.001857453325880971;0.021951966535240126;0.015809185773598865;0.006437770834867568;0.004716834167008823;0.008293972442711918;0.0066298737629354905;0.024256909598902025;0.02219405699963185;0.03616586227178445;0.03717270049400415;0.020988507096031263;0.015875157009777163;0.0047466105853506265;0.008646010804226606;;;0.005015820814395387;0.0037975353736432516;;;;;;;;;0.002030605843112607;0.0016845869793072508;;;;;;;0.0015590613056070748;0.0019508979717709227;9.292758556490608e-05;0.0002102631825037726;0.0244284084911857;0.024428354563554102;0.023778950017703176;0.02377895022973856;0.03702609799829325;0.023885124688945023;0.024048804885995225;0.019187810022511544;0.023848401814381984;0.024299565189696178;0.0004105943788116605;0.0004105721376188173;0.0002209757629644048;0.000218386916331559;0.015123678189113513;0.01665260109516039;0.0020311441019356877;0.002100827448795927;0.004563584464485571;0.004740422187642142;0.007161969712071373;0.007134287784919719;0.01395406533002634;0.013954060174402698;0.0009976507792141588;0.0009082746157387232;0.005645121420482073;0.0015747386370938725;0.0007458906271873632;0.009887832531056052;0.0007853330598398783;0.009380485724783947;0.0011597789858114628;0.0026301652340472593;0.0002239773575725247;0.007828433645855093;0.0020443266672852682;0.0020443266672852682;0.0020443266672852682;0.0020443266672852682;0.0005049860363149859;0.014036718393952914;0.0020443266672852682;0.0020443266672852682;0.0020443266672852682;0.0020443266672852682;0.004990165437119267;0.003874790576295567;0.009707091117342232;0.012139795528633432;0.0020080875315749845;0.0038707101465166494;0.00544093785173928;0.0021349389618045885;Wjets_HT_boost_2;0.0034987499459871695;0.00275935074187812
0.02281192033525794;0.046165136630029406;0.005252937550365952;0.0011929490034116419;0.018867173405747704;0.03177339972420183;0.001822829490635379;0.003134588802659157;0.0031994564447526273;0.000850062923569348;0.007342573455529201;0.0012557848415596343;0.00048349884353029754;0.00024883966613162446;0.019378340041088158;0.017791769464588304;0.00784428354311479;0.008050041547684277;0.013858162961254084;0.014126657652466316;0.028318999200197655;0.028935503674693903;0.03810167155441554;0.0416906451133989;0.01839284456226276;0.014649245910181982;0.001558757711628754;0.014495657491551812;0.016122556727593766;0.03613762060727646;;;;;;;;;0.007999775976107595;0.0061994578785005755;;;;;;;;;0.0028029509258380688;0.0028303947182334484;0.0015878378463580482;0.0016362672633543631;0.025029241628285806;0.02502918637426707;0.02467218644260246;0.024672186302595808;0.035659695464881104;0.023350294822691856;0.023014092416084226;0.018469347886464083;0.025304778150568443;0.02577671156398185;0.0004149650043364962;0.000414860770034339;0.00018023635191401192;0.00017817474227290733;0.014641760651351931;0.016242394253054095;0.0025269602568728055;0.0025508384564442215;0.004727095909468086;0.004874047868315214;0.007891009326362533;0.007795824859903465;0.012424687310405231;0.012424680441014373;0.002334211794400805;0.0012307983173653974;0.0012311026453857945;0.009385399870498638;0.0007356993927902523;0.009104535067392132;0.0010406219559172696;0.009061268372680679;0.002617916831041165;0.0048841722072281045;0.0007715070667255813;0.007935598254030457;0.002267560665573317;0.002267560665573317;0.002267560665573317;0.002267560665573317;0.0014718694215213788;0.014186917489165202;0.002267560665573317;0.002267560665573317;0.002267560665573317;0.002267560665573317;0.001271965198207844;0.010518470186569767;0.0032917084014628304;0.012058155834313375;0.006656080286506803;0.0030351199776477425;0.00036087554916626826;0.001230690833894317;Wjets_HT_boost_1;0.0031951232715434655;0.002644401430432445
0.006503107473025459;0.028263789035578364;0.020564493104340227;0.01688139106199358;0.028854553955304604;0.03341540567450816;0.004820681291537186;0.004748046236171363;0.0022012569515272953;0.0018777635680692045;0.004618953501544587;0.006796781024519353;0.0001305061059826808;0.0003449652818815607;0.02783174982833489;0.02880622206177867;0.004744510368703802;0.003083533438073452;0.006607403314460208;0.006348118603217733;0.02068711337886877;0.027000913824387664;0.04372746437693224;0.05377570646409447;0.010412963081302852;0.010735481082181553;0.0053976329126372725;0.003244250550214799;;;;;;;;;0.009726895166198245;0.008475836153000205;;;;;;;;;0.00023327703636568804;0.0001429839546379914;0.0012291317482349224;0.0012250756909082472;0.0031235919289394;0.003478021828028921;0.01774343621748273;0.017743397047451825;0.033463109664373665;0.03346310889327083;0.02622426095021527;0.016713299228870607;0.018737485303569;0.014744595585742589;0.016880577806785292;0.017204680717978853;0.0003115466424333011;0.00031290759130291084;0.00014713718983009065;0.000145738723137182;0.011536768517454766;0.013705818360404938;0.001599702372682805;0.0016405717135894882;0.0027581199367115268;0.0028587795902642967;0.0054945499015915545;0.005465395723843304;0.006598429424323062;0.006598436143764188;0.002198061204477071;0.0004598091417536749;0.004905615406160459;0.0008987153331803211;0.004839104381756108;0.000699914840268926;0.0012933250479166395;0.0009268804437336235;0.003753320378684898;0.0007818938828527203;0.001012740715267052;0.001012740715267052;0.001012740715267052;0.001012740715267052;0.005337946845706249;0.001944920136034479;0.001012740715267052;0.001012740715267052;0.001012740715267052;0.001012740715267052;0.0032022881472812776;0.0011743535103243474;0.0044638018608094705;0.0017369146003839396;0.00026499931670690596;0.0009294934449724638;0.0009049094456439536;0.001210076991018988;0.00146274469446725;0.002469083880726042;Wjets_HT_boost_5;0.0035456129880092925;0.0039314863960043965
0.020392513782485112;0.030833569146911287;0.014492678455687075;0.010060425030216204;0.03300903906604544;0.025738435757973473;0.004831692711296119;0.005775248569380635;0.0017286002104790884;0.0037090635389034968;0.005636785839709994;0.00611262917025978;0.00015425440540290926;0.0012851631743234196;0.02835813762519514;0.019232733653287305;0.0018552492304544554;0.003131696492740855;0.00428756892754904;0.006311416735471165;0.031917523500913335;0.0227200893295662;0.05532006544572101;0.04784697889002389;0.014405167107596909;0.014147772913334413;0.006814953026760652;0.0025019599455483417;;;;;;;0.0008981599755519796;0.005204378330866518;;;;;;;;;0.0011247505147317627;0.00099206808177425;;;0.0024251216025531863;0.0029745721782102608;0.0038484010120974567;0.0040834105688244;0.019987182880238364;0.019987138756960666;0.02621404567749042;0.026214046876708228;0.02662061808722558;0.017905858852519146;0.01850613817810414;0.01488678656352209;0.018929195017021002;0.019259064322574675;0.00032593257271831366;0.0003265743897347004;0.00016518947388517906;0.0001637471711831777;0.01360657348852645;0.015414776709969618;0.0018903273181368064;0.001913414665089931;0.003302759983088361;0.0034076565775288;0.006077788984597737;0.0060262860947853806;0.00734411720741445;0.007344127043927436;0.00540832981116958;0.004918007056962022;0.0010382805477209985;0.004732464680897851;0.0008155690431022022;0.0069693019274462194;0.004428964138234645;0.005249159787017795;0.003774722432999127;0.004562474849821868;0.004526318172726378;0.004526318172726378;0.004526318172726378;0.004526318172726378;0.0003701098340245777;0.006173093872613244;0.004526318172726378;0.004526318172726378;0.004526318172726378;0.004526318172726378;0.006344807482629412;0.004698716462193952;0.0026193641311847457;0.005713297179152836;0.0021056670737388643;0.0013298785158253176;0.0006215540192913218;0.005031366634374228;0.000941458957342883;0.002173027574170887;Wjets_HT_boost_4;0.0037534484172283187;0.004141717160146341
0.01427962205068012;0.04400022354697557;0.007888657825793538;0.014866511910751891;0.02186160750838377;0.03412003204323769;0.003844660836541633;0.006065365715042262;0.00030969647882998774;0.001219176851998467;0.004111759839095349;0.00848759987335643;0.0010350710864844004;0.000962344235442982;0.019987105118515754;0.02537620832641255;0.005309141953119498;0.004354969152782499;0.00789428344919513;0.006146092669374346;0.024407737148797595;0.03151298929497101;0.04827952323191683;0.04862036106172915;0.012601316858371441;0.013593694865698029;0.00469937478318314;0.000749058990001301;;;;;0.0021952670785887096;0.008833228107179599;;;;;;;;;0.002750000854114932;0.0017678565944216522;;;;;0.0007107797697938062;0.001081593723967162;0.004107593522943673;0.0045498288191351075;0.021302725624024396;0.021302678596583254;0.023363972434762827;0.023363971201753826;0.03206898027455447;0.020962585665412425;0.022453938363320602;0.01784898057579037;0.020753264785839297;0.02114650765322507;0.0004642062033323795;0.00046390343127083956;0.00021483954214150685;0.00021243275761915288;0.01322094247240211;0.014888806946476728;0.0024911779884400245;0.002549146523393449;0.003655520248103871;0.003777565379336483;0.006730945031604731;0.006677605119888198;0.006895127409813381;0.006895134992859918;0.002705002447814976;0.0023296538287641794;0.0019175312722411288;0.007608205592194524;0.0020425973715918096;0.0076464431925416625;0.0022196250907226367;0.005698895517502331;0.0007461154135337342;0.006358465914732762;0.003143804381954023;0.003143804381954023;0.003143804381954023;0.003143804381954023;0.002810655771271962;0.007548623894633847;0.003143804381954023;0.003143804381954023;0.003143804381954023;0.003143804381954023;0.0004095178916760262;0.005725856489396616;0.0032067346530243604;0.00937976970642213;0.006001050376041785;0.0024800496556261447;0.0027933003053960243;0.0004906561344830143;0.0007370738345038134;0.0007643996699687032;Wjets_HT_boost_3;0.003319395668823157;0.00360195123711047
0.01162377698184706;0.040585427343617836;0.006118933702229591;0.010142549086752507;0.017085753367550128;0.02831555222933932;0.004654500310718372;0.006614190811957569;0.00016906886815422736;0.00012668506163584448;0.005768568931936404;0.008863140061187276;0.00016884118412682875;0.0012422093619622943;0.011902841738766446;0.01723768009624059;0.0016424966183915268;0.0015131796640326211;0.005340311836246471;0.006325714252113043;0.018216066527275664;0.025580764810036807;0.026325817139125202;0.038427710610109;0.014208732763916258;0.012755061486160804;0.0009177740099650972;0.003123214777113787;;;0.009202734223475693;0.0032563758086328783;;;;;;;;;0.0016045862569364555;0.001245347702998111;;;;;;;0.0025091224681919274;0.002248160953967003;0.0005082718342481673;0.0005312350201044123;0.018866946818552773;0.01886690516828468;0.018878452909648093;0.018878453408746842;0.030174696950832375;0.01966248657009837;0.020404275459441214;0.016335045103279527;0.01839180819693735;0.018708333451089406;0.00041708890382491907;0.0004177561308721719;0.00021706711660929702;0.0002144853164351458;0.011890732566828259;0.013450674622658776;0.002195489280707935;0.002271922733548439;0.0032758897635989386;0.0033757133329906726;0.005830533757411694;0.005757112582043174;0.004657947586664925;0.004657953991805058;0.0021830462749593913;0.004562809296924058;0.00292548643403533;0.006526718335331763;0.003817037836392103;0.006433150900253258;0.002740504894349053;0.005271423945184999;0.0003453242570363918;0.005866154207855712;0.005248459007025234;0.005248459007025234;0.005248459007025234;0.005248459007025234;0.004826963629725423;0.007912340368515248;0.005248459007025234;0.005248459007025234;0.005248459007025234;0.005248459007025234;6.15928854504745e-05;0.004549931216383064;0.0027488077474821164;0.009271092731564243;0.00463113554829933;0.0005588125538848621;0.002051110571988853;0.0028224241281129842;0.0014310827094791343;0.0004007748728111279;Wjets_HT_boost_2;0.0017809361386315556;0.001866284921208613
0.006926339413125362;0.029038072276417262;0.006781345030268125;0.0010793322751393856;0.014000456574903179;0.016791430594973223;0.00029513597652099723;0.002787837236773462;0.00595736063411723;0.0028674941693034484;0.0041919950808151744;0.004723653177168381;0.0009670232890898818;0.0007151143849260344;0.008821238139877964;0.009918254490820535;0.0013197508456585484;0.004731136204399454;0.005774511041554483;0.00819262833731006;0.009612224724105233;0.018686216686759433;0.018794009030887484;0.02884448437412971;0.011797017355958856;0.011496046496781;0.015268796724449134;0.0007191178790053816;0.00961365871258663;0.007717977433726549;;;;;;;;;0.002546560655547432;0.0022693060071677235;;;;;;;;;0.002876256302093081;0.0018216095812504697;0.0007561307080684677;0.0007639348242291615;0.01889742536463076;0.01889738364707847;0.018128820000565343;0.0181288188813013;0.02887512009657744;0.019048932410268008;0.019972330242900613;0.016031225173700942;0.01803592103267759;0.018355061757772052;0.0005114085214260002;0.0005118511147018356;0.0002869120398533841;0.000284454278489946;0.010331566267626196;0.011701334440894898;0.002841272893741632;0.002947700329126041;0.003011952472546332;0.0031107249875643086;0.0057790392991985485;0.005707622146051975;0.003989836272277345;0.00398984278466163;0.0030148403280602643;0.0023552509713377426;0.005843451364903556;0.003517823296752871;0.005878157868389205;0.0034618101958332056;0.0036677580383836224;0.0038500486108551273;0.0027513001957475223;0.007133148479734685;0.0046215908818583035;0.0046215908818583035;0.0046215908818583035;0.0046215908818583035;0.005716074897331472;0.003917759872099432;0.0046215908818583035;0.0046215908818583035;0.0046215908818583035;0.0046215908818583035;0.0037579772943525393;0.003437473981812293;0.0010310065175139912;0.0027521370366302682;0.001246901934743456;0.0012087605853426853;0.0020001763240838537;0.00014644304002773564;4.2861933301524716e-05;0.0012324955729454896;Wjets_HT_boost_1;0.0012602277558591817;0.0012875197911502829
