channel;bin;weight;err_stat;err_syst_up;err_syst_do;err_tot_up;err_tot_do;wnorm_prefit_err_rel
boost_wjetcr_ele;Wjets_HT_boost_5;0.5531020949253708;0.08097044000394835;0.07852781536401618;0.07229140122883526;0.11279552269606279;0.10854611391506121;0.14197707093228754
boost_wjetcr_ele;Wjets_HT_boost_4;0.6309651773938586;0.06369119788803167;0.08201149609178067;0.0859468046104367;0.10383859677222418;0.10697393098861513;0.1299778482713124
boost_wjetcr_ele;Wjets_HT_boost_3;0.8208093404690566;0.051001480205560536;0.11588395669742971;0.09483704582075766;0.12661059356550677;0.10768108581903636;0.1411825511527526
boost_wjetcr_ele;Wjets_HT_boost_2;0.886660441061172;0.052018369759869565;0.0937797566111195;0.10073385648755577;0.10724063382186494;0.1133720452110219;0.10576738542534063
boost_wjetcr_ele;Wjets_HT_boost_1;0.9084684509664104;0.07767791724125377;0.11414415270496404;0.09786788192337081;0.1380679051180006;0.12494791370449496;0.12564459732590583
boost_wjetcr_mu;Wjets_HT_boost_5;0.6440207919484481;0.06581103278025559;0.0991956490266079;0.09060902187003063;0.11904145841434341;0.11198699424418697;0.15402553809869574
boost_wjetcr_mu;Wjets_HT_boost_4;0.7254604570148958;0.048131547196266326;0.09160382747984797;0.10174132323089649;0.10347901741157076;0.11255195550624685;0.12626991119099282
boost_wjetcr_mu;Wjets_HT_boost_3;0.7732097694541885;0.040219950192359875;0.10505347076228752;0.0898590309528323;0.11248944889490173;0.09844942781579781;0.1358667141989749
boost_wjetcr_mu;Wjets_HT_boost_2;0.6848000512866655;0.03755652025795553;0.08915028244981972;0.07068582376929884;0.09673812627278275;0.08004359996795869;0.13018439803314258
boost_wjetcr_mu;Wjets_HT_boost_1;0.685906309237036;0.05021188268798436;0.07150988277611649;0.06595615020508194;0.08737789478881845;0.08289419106877897;0.10425605044464469
res_wjetcr_ele;Wjets_HT_res_6;0.400081663129028;0.05526987764927651;0.07541254455253023;0.061961411150278256;0.09349765372057928;0.08302996957183485;0.1884928790855615
res_wjetcr_ele;Wjets_HT_res_4;0.6442361331724473;0.02846314103610154;0.11898317398459798;0.10464594494731934;0.12234028808650944;0.10844779477499022;0.18468876217588512
res_wjetcr_ele;Wjets_HT_res_5;0.5143467046217189;0.04940277475238009;0.09732862863321705;0.08774010130172248;0.10914896291242111;0.10069240055570693;0.1892276702828266
res_wjetcr_ele;Wjets_HT_res_2;1.1687141397792298;0.009489756418937116;0.25666680926971613;0.2122219793053842;0.2568421820059696;0.21243404618183423;0.2196147034878867
res_wjetcr_ele;Wjets_HT_res_3;0.8288128804533886;0.015843608690438746;0.16273993622878258;0.15331069660930383;0.16350934768411243;0.1541271865413943;0.1963530491222076
res_wjetcr_ele;Wjets_HT_res_1;1.4092410783703615;0.009549271156963045;0.31462853664536916;0.23466790350647143;0.31477341795525815;0.23486211596541445;0.22326097462983682
res_wjetcr_mu;Wjets_HT_res_6;0.5028288162262742;0.043853864773719484;0.09928110680819445;0.08622303280569671;0.10853524600171038;0.09673454833617576;0.19744514157581156
res_wjetcr_mu;Wjets_HT_res_4;0.7523946667479199;0.02301489563694933;0.14164672496970634;0.11412424476100351;0.14350428605384336;0.11642177057341598;0.18826120283646727
res_wjetcr_mu;Wjets_HT_res_5;0.5947016660740911;0.0370857345077234;0.10744010474722614;0.10144006989808403;0.11366058161065458;0.10800666407636855;0.18066218891984853
res_wjetcr_mu;Wjets_HT_res_2;1.0212136315024802;0.007020422309684544;0.22673057276419936;0.194704176980016;0.22683923592577238;0.19483070308057635;0.22202070729374973
res_wjetcr_mu;Wjets_HT_res_3;0.9451373996816085;0.012815268762076634;0.19150737470421178;0.1603413800425512;0.1919356811005802;0.16085269431188925;0.20262384576964734
res_wjetcr_mu;Wjets_HT_res_1;1.1752584035697309;0.00614514758553163;0.26501929005001473;0.22095950598321293;0.2650905259292791;0.22104494141055;0.22549874074079784
