channel;bin;weight;err_stat;err_syst_up;err_syst_do;err_tot_up;err_tot_do
boost_wjetcr_ele_mext;Wjets_HT_boost_5;0.38902840506614683;0.10746641501343754;0.11280128623775294;0.09719733796215467;0.15579846126561028;0.14490118309651479
boost_wjetcr_ele_mext;Wjets_HT_boost_4;0.5724103747770986;0.08877080445286539;0.15376051562581838;0.13996336018189595;0.17754591487479066;0.1657407551467532
boost_wjetcr_ele_mext;Wjets_HT_boost_3;0.7375193459062857;0.08258536814078792;0.20944072846646297;0.1677166828697304;0.2251349856675149;0.18694712820414008
boost_wjetcr_ele_mext;Wjets_HT_boost_2;0.8410943571550324;0.08803389871915021;0.2332987577105044;0.19456504432171617;0.2493557251657925;0.21355449842043828
boost_wjetcr_ele_mext;Wjets_HT_boost_1;0.862136835480899;0.13050359736198835;0.25208724033273994;0.20532967660985138;0.2838646960490095;0.2432929613061712
boost_wjetcr_mu_mext;Wjets_HT_boost_5;0.5724629100897554;0.09275711443228411;0.1681685974149256;0.14397573923829007;0.19205353273060918;0.17126849029233587
boost_wjetcr_mu_mext;Wjets_HT_boost_4;0.6927886375664972;0.07980618410606462;0.19081964122849246;0.1676294247469254;0.20683607639902102;0.1856573485282934
boost_wjetcr_mu_mext;Wjets_HT_boost_3;0.883528094494857;0.0728487456510978;0.24995786765487088;0.20217107264174677;0.2603572072086891;0.2148955149742609
boost_wjetcr_mu_mext;Wjets_HT_boost_2;0.8617251750695987;0.06675605645284584;0.24659053696177363;0.20999793559946134;0.25546675711769506;0.22035313482946198
boost_wjetcr_mu_mext;Wjets_HT_boost_1;0.5689595912501064;0.08062057310669278;0.1711717716415139;0.1347442515486011;0.1892074317117226;0.1570213047119539
res_wjetcr_ele_mext;Wjets_HT_res_6;0.30411861616790453;0.06229076348435305;0.08738457372424917;0.0794135546279836;0.10731357295529932;0.10092894467948899
res_wjetcr_ele_mext;Wjets_HT_res_4;0.7769635131761997;0.038410538792224544;0.20713338921970853;0.18855388000223466;0.2106646871688567;0.19242644089159394
res_wjetcr_ele_mext;Wjets_HT_res_5;0.75869818357883;0.06647690505030862;0.2085403159991218;0.18492847347461083;0.2188795154921568;0.19651391606376784
res_wjetcr_ele_mext;Wjets_HT_res_2;1.2452471385177977;0.012911657478503837;0.3579886446500838;0.33918129987165074;0.35822141281230824;0.3394269657547333
res_wjetcr_ele_mext;Wjets_HT_res_3;1.0121729737262417;0.022348037727910157;0.256043236450809;0.24922497881070838;0.25701667985267607;0.250224948503314
res_wjetcr_ele_mext;Wjets_HT_res_1;1.19264787540695;0.012114257022404946;0.301920215505192;0.32816196672036846;0.3021631541963819;0.328385492409432
res_wjetcr_mu_mext;Wjets_HT_res_6;0.46350690880127854;0.06198519427678348;0.13277418231327012;0.11758231339660574;0.146530364766106;0.13292014419653705
res_wjetcr_mu_mext;Wjets_HT_res_4;0.7592754265808356;0.03304508970750589;0.18831123508037687;0.1889572763572988;0.19118864822806314;0.19182499900207406
res_wjetcr_mu_mext;Wjets_HT_res_5;0.6178771366959702;0.05299195849831924;0.17447852277921996;0.14798738796144456;0.18234830017498482;0.15718910477873044
res_wjetcr_mu_mext;Wjets_HT_res_2;1.1347434257258984;0.009960655703033196;0.3232365146365804;0.30805412190247156;0.323389948910659;0.3082151143002841
res_wjetcr_mu_mext;Wjets_HT_res_3;1.07690978042815;0.019207937044807794;0.2949808651691408;0.2668625970532647;0.295605574476281;0.26755296774943543
res_wjetcr_mu_mext;Wjets_HT_res_1;1.1634426267057412;0.008083847362686955;0.3174619421283678;0.3272420260268852;0.31756484894915304;0.32734185828635454
boost_wjetcr_ele_mint;Wjets_HT_boost_5;0.38902840506614683;0.10746641501343754;0.11280128623775294;0.09719733796215467;0.15579846126561028;0.14490118309651479
boost_wjetcr_ele_mint;Wjets_HT_boost_4;0.5724103747770986;0.08877080445286539;0.15376051562581838;0.13996336018189595;0.17754591487479066;0.1657407551467532
boost_wjetcr_ele_mint;Wjets_HT_boost_3;0.7375193459062857;0.08258536814078792;0.20944072846646297;0.1677166828697304;0.2251349856675149;0.18694712820414008
boost_wjetcr_ele_mint;Wjets_HT_boost_2;0.8410943571550324;0.08803389871915021;0.2332987577105044;0.19456504432171617;0.2493557251657925;0.21355449842043828
boost_wjetcr_ele_mint;Wjets_HT_boost_1;0.862136835480899;0.13050359736198835;0.25208724033273994;0.20532967660985138;0.2838646960490095;0.2432929613061712
boost_wjetcr_mu_mint;Wjets_HT_boost_5;0.5724629100897554;0.09275711443228411;0.1681685974149256;0.14397573923829007;0.19205353273060918;0.17126849029233587
boost_wjetcr_mu_mint;Wjets_HT_boost_4;0.6927886375664972;0.07980618410606462;0.19081964122849246;0.1676294247469254;0.20683607639902102;0.1856573485282934
boost_wjetcr_mu_mint;Wjets_HT_boost_3;0.883528094494857;0.0728487456510978;0.24995786765487088;0.20217107264174677;0.2603572072086891;0.2148955149742609
boost_wjetcr_mu_mint;Wjets_HT_boost_2;0.8617251750695987;0.06675605645284584;0.24659053696177363;0.20999793559946134;0.25546675711769506;0.22035313482946198
boost_wjetcr_mu_mint;Wjets_HT_boost_1;0.5689595912501064;0.08062057310669278;0.1711717716415139;0.1347442515486011;0.1892074317117226;0.1570213047119539
res_wjetcr_ele_mint;Wjets_HT_res_6;0.30411861616790453;0.06229076348435305;0.08738457372424917;0.0794135546279836;0.10731357295529932;0.10092894467948899
res_wjetcr_ele_mint;Wjets_HT_res_4;0.7769635131761997;0.038410538792224544;0.20713338921970853;0.18855388000223466;0.2106646871688567;0.19242644089159394
res_wjetcr_ele_mint;Wjets_HT_res_5;0.75869818357883;0.06647690505030862;0.2085403159991218;0.18492847347461083;0.2188795154921568;0.19651391606376784
res_wjetcr_ele_mint;Wjets_HT_res_2;1.2452471385177977;0.012911657478503837;0.3579886446500838;0.33918129987165074;0.35822141281230824;0.3394269657547333
res_wjetcr_ele_mint;Wjets_HT_res_3;1.0121729737262417;0.022348037727910157;0.256043236450809;0.24922497881070838;0.25701667985267607;0.250224948503314
res_wjetcr_ele_mint;Wjets_HT_res_1;1.19264787540695;0.012114257022404946;0.301920215505192;0.32816196672036846;0.3021631541963819;0.328385492409432
res_wjetcr_mu_mint;Wjets_HT_res_6;0.46350690880127854;0.06198519427678348;0.13277418231327012;0.11758231339660574;0.146530364766106;0.13292014419653705
res_wjetcr_mu_mint;Wjets_HT_res_4;0.7592754265808356;0.03304508970750589;0.18831123508037687;0.1889572763572988;0.19118864822806314;0.19182499900207406
res_wjetcr_mu_mint;Wjets_HT_res_5;0.6178771366959702;0.05299195849831924;0.17447852277921996;0.14798738796144456;0.18234830017498482;0.15718910477873044
res_wjetcr_mu_mint;Wjets_HT_res_2;1.1347434257258984;0.009960655703033196;0.3232365146365804;0.30805412190247156;0.323389948910659;0.3082151143002841
res_wjetcr_mu_mint;Wjets_HT_res_3;1.07690978042815;0.019207937044807794;0.2949808651691408;0.2668625970532647;0.295605574476281;0.26755296774943543
res_wjetcr_mu_mint;Wjets_HT_res_1;1.1634426267057412;0.008083847362686955;0.3174619421283678;0.3272420260268852;0.31756484894915304;0.32734185828635454
