channel;bin;weight;err_stat;err_syst_up;err_syst_do;err_tot_up;err_tot_do;wnorm_prefit_err_rel
res_wjetcr_ele_mext;Wjets_res_6;0.8586383437483859;0.055115190261779;0.3763684371560186;0.29825960323838535;0.38038255044738317;0.3033092071162878;0.4383317375659956
res_wjetcr_ele_mext;Wjets_res_7;1.2068309675062008;0.012984758800909832;0.4095093531718236;0.36611824670156595;0.40971516239495354;0.3663484332284588;0.3393261891663544
res_wjetcr_ele_mext;Wjets_res_4;1.1777802902841024;0.037756589674298284;0.4009230633957479;0.33935788007055556;0.4026969863637723;0.34145179869172587;0.34040564840751236
res_wjetcr_ele_mext;Wjets_res_5;1.1153353197263451;0.062207239734662405;0.47933975241908233;0.38954899313236196;0.4833594303668782;0.3944846748935157;0.4297718757231605
res_wjetcr_ele_mext;Wjets_res_2;1.5170009801378255;0.024200664362042594;0.46186375136786734;0.4104885734502593;0.4624973480823035;0.4112013388703801;0.3044584396549996
res_wjetcr_ele_mext;Wjets_res_3;1.5052158385696681;0.03370976424415086;0.5364090986791795;0.43407043137593543;0.5374672728187326;0.435377408233692;0.35636689764632196
res_wjetcr_ele_mext;Wjets_res_1;1.4345389187583841;0.012056092985811395;0.4863166756474261;0.39924154576542026;0.48646609171744576;0.3994235361658658;0.33900556428844797
res_wjetcr_ele_mext;Wjets_res_8;1.2612633947532013;0.024110087320205913;0.3644686007835502;0.34878857346278613;0.3652651875934892;0.34962088794692076;0.28897104466816614
res_wjetcr_ele_mext;Wjets_res_9;1.1511044562363557;0.02943027650715233;0.34952527457227195;0.3230369863930363;0.35076211132348595;0.32437483834783204;0.3036434032364688
res_wjetcr_ele_mext;Wjets_res_18;0.5354892313555577;0.048579103441118744;0.17507197025864812;0.16085032864839413;0.18168688467082011;0.16802606201848366;0.3269383584343317
res_wjetcr_ele_mext;Wjets_res_19;0.6255440127208309;0.06006912126376275;0.19851685261782578;0.17745853235312906;0.20740597894633653;0.18734948634657952;0.31735073564906824
res_wjetcr_ele_mext;Wjets_res_21;0.43874182349245255;0.053854734730071116;0.1662607987278714;0.14081101546865368;0.17476551618232955;0.15075833154475993;0.3789490534647685
res_wjetcr_ele_mext;Wjets_res_20;0.80344098577939;0.10620487567176162;0.3009186337824405;0.2662229438352302;0.31911048208096343;0.2866254200882233;0.3745373202370673
res_wjetcr_ele_mext;Wjets_res_10;1.0852842955736395;0.035945457966994915;0.34896751387562336;0.3153577599169998;0.3508139131918664;0.31739973643392505;0.3215447927320947
res_wjetcr_ele_mext;Wjets_res_11;0.9972518468624423;0.054706621106283014;0.36355528173910356;0.3102102242960331;0.36764827930137983;0.31499713911504273;0.3645571405888318
res_wjetcr_ele_mext;Wjets_res_12;0.8961590890524492;0.05428342476861525;0.38683359749063206;0.2992052862399229;0.3906237606087913;0.30408961428915016;0.43165728297154166
res_wjetcr_ele_mext;Wjets_res_13;0.8400496482239456;0.018778327292967585;0.2610298935391004;0.2418928149296178;0.2617044724435482;0.2426206081323187;0.3107315074662271
res_wjetcr_ele_mext;Wjets_res_14;0.7421142819990354;0.04571539368303376;0.2427799922194411;0.2304036408637279;0.24704659852276178;0.23489515734228422;0.327146368299858
res_wjetcr_ele_mext;Wjets_res_15;0.7842710834614233;0.07169997483533193;0.25792428797477496;0.2576869517587345;0.26770473421043917;0.26747607649675065;0.3288713474381997
res_wjetcr_ele_mext;Wjets_res_16;0.5900338178789757;0.06192681235084934;0.22320581180412133;0.18361320912622628;0.231637139748949;0.19377497427059204;0.37829325208255105
res_wjetcr_ele_mext;Wjets_res_17;0.6417775344495306;0.03284197931786793;0.2040383346843057;0.19001236503464092;0.2066645533860609;0.19282970329172033;0.31792688857411433
