channel;bin;weight;err_stat;err_syst_up;err_syst_do;err_tot_up;err_tot_do;wnorm_prefit_err_rel
boost_wjetcr_ele;Wjets_HT_boost_5;0.4659353617337223;0.058981827187909536;0.08802274105139966;0.07584218573774514;0.1059568727389884;0.09607753679140121;0.18891620658254277
boost_wjetcr_ele;Wjets_HT_boost_4;0.7337991727478079;0.05207223756239307;0.13683639388774424;0.1281629571542165;0.14640941437269733;0.1383374913436984;0.18647662598929118
boost_wjetcr_ele;Wjets_HT_boost_3;0.8625558370787345;0.044712524099840084;0.13971142432194483;0.146407544961112;0.14669182628028496;0.15308291554879275;0.1619737741212363
boost_wjetcr_ele;Wjets_HT_boost_2;1.0288121055341741;0.048327791894113216;0.13977424376155784;0.1504936621317668;0.14789325437110412;0.15806301848057658;0.13585983583366276
boost_wjetcr_ele;Wjets_HT_boost_1;1.1293618210506666;0.07234398180654303;0.17913764874154214;0.15985919182389252;0.19319407056189267;0.17546684277724237;0.15861847408201474
boost_wjetcr_mu;Wjets_HT_boost_5;0.6361613602088498;0.06143562413990898;0.11356889886518184;0.11628931566922467;0.12912099249506281;0.13152011577046588;0.17852215800704638
boost_wjetcr_mu;Wjets_HT_boost_4;0.7949539286438972;0.046117176361195424;0.12297822153495581;0.14194683606896802;0.131340918709404;0.14925045469116696;0.15469855183273698
boost_wjetcr_mu;Wjets_HT_boost_3;0.9164349606814391;0.03916002162975891;0.16200673105927318;0.15627576756134842;0.16667239784245877;0.16110748840737288;0.17677930023403826
boost_wjetcr_mu;Wjets_HT_boost_2;0.8264878072671131;0.035381617520031626;0.13127685597834454;0.11515137544012759;0.13596128777667865;0.12046450981134248;0.1588370146831665
boost_wjetcr_mu;Wjets_HT_boost_1;0.7931015212277577;0.045881400359690974;0.11357331578831553;0.11854619990519659;0.12249081989324218;0.12711531934007436;0.14320148524302262
res_wjetcr_ele;Wjets_HT_res_6;0.46238827028464424;0.04298849732762977;0.08698970182914346;0.08694061027344352;0.09703205205915681;0.09698804368171586;0.18813129012894936
res_wjetcr_ele;Wjets_HT_res_4;0.9019397750214639;0.02771683986826452;0.15776199656587572;0.17029702212266218;0.16017824687745336;0.17253781891553374;0.17491411392974812
res_wjetcr_ele;Wjets_HT_res_5;0.7397281381515857;0.04403417598429733;0.13448068914904318;0.13403673105949254;0.14150641119262988;0.14108456303838066;0.18179744991866903
res_wjetcr_ele;Wjets_HT_res_2;1.300794961827638;0.008385172990106842;0.32986663082769546;0.31210066689175797;0.3299731886982473;0.31221328831482187;0.2535884905060114
res_wjetcr_ele;Wjets_HT_res_3;1.1011063927157514;0.01570874359090519;0.24249531635502236;0.22521956694457004;0.2430035865565099;0.22576673351028595;0.22022877894381823
res_wjetcr_ele;Wjets_HT_res_1;1.239059492035119;0.007114118038087219;0.36123747706491927;0.34832691833284285;0.3613075220801359;0.3483995589990246;0.2915416728470376
res_wjetcr_mu;Wjets_HT_res_6;0.49306117143813677;0.03928129592812644;0.08915246680794431;0.09157260680950557;0.09742270037180582;0.09964217243557745;0.1808142112426106
res_wjetcr_mu;Wjets_HT_res_4;0.8277548738196229;0.022905580269324672;0.15169969341588851;0.16220793116270837;0.1534192380047204;0.1638172107550376;0.18326644543435885
res_wjetcr_mu;Wjets_HT_res_5;0.6852380828443105;0.03712882820083421;0.14441047615299163;0.1259851907347844;0.14910712761736383;0.13134237004122876;0.2107449655360185
res_wjetcr_mu;Wjets_HT_res_2;1.1719918996708023;0.006480386159237374;0.30489245411497745;0.28662136772670427;0.3049613155484257;0.2866946177421185;0.2601489431800833
res_wjetcr_mu;Wjets_HT_res_3;1.1095812230923092;0.013501419357509857;0.2330327046551617;0.23144362320184092;0.23342349873902407;0.23183709592181975;0.21001860864743116
res_wjetcr_mu;Wjets_HT_res_1;1.1907169437501832;0.005174074226246822;0.385771988102851;0.3497833027986623;0.38580668455707834;0.34982156874732495;0.32398295004340466
