JER_do;JER_up;JESAbsolute_2017_do;JESAbsolute_2017_up;JESAbsolute_do;JESAbsolute_up;JESBBEC1_2017_do;JESBBEC1_2017_up;JESBBEC1_do;JESBBEC1_up;JESEC2_2017_do;JESEC2_2017_up;JESEC2_do;JESEC2_up;JESFlavorQCD_do;JESFlavorQCD_up;JESHF_2017_do;JESHF_2017_up;JESHF_do;JESHF_up;JESRelativeBal_do;JESRelativeBal_up;JESRelativeSample_2017_do;JESRelativeSample_2017_up;MET_do;MET_up;PS_FSR_Wjets_HT_boost_1_do;PS_FSR_Wjets_HT_boost_1_up;PS_FSR_Wjets_HT_boost_2_do;PS_FSR_Wjets_HT_boost_2_up;PS_FSR_Wjets_HT_boost_3_do;PS_FSR_Wjets_HT_boost_3_up;PS_FSR_Wjets_HT_boost_4_do;PS_FSR_Wjets_HT_boost_4_up;PS_FSR_Wjets_HT_boost_5_do;PS_FSR_Wjets_HT_boost_5_up;PS_ISR_Wjets_HT_boost_1_do;PS_ISR_Wjets_HT_boost_1_up;PS_ISR_Wjets_HT_boost_2_do;PS_ISR_Wjets_HT_boost_2_up;PS_ISR_Wjets_HT_boost_3_do;PS_ISR_Wjets_HT_boost_3_up;PS_ISR_Wjets_HT_boost_4_do;PS_ISR_Wjets_HT_boost_4_up;PS_ISR_Wjets_HT_boost_5_do;PS_ISR_Wjets_HT_boost_5_up;PU_do;PU_up;QCD_scale_Wjets_HT_do;QCD_scale_Wjets_HT_up;Wtagging_eff_do;Wtagging_eff_up;Wtagging_ptextr_do;Wtagging_ptextr_up;btag_shape_cferr1_do;btag_shape_cferr1_up;btag_shape_cferr2_do;btag_shape_cferr2_up;btag_shape_hf_do;btag_shape_hf_up;btag_shape_hfstats1_do;btag_shape_hfstats1_up;btag_shape_hfstats2_do;btag_shape_hfstats2_up;btag_shape_jes_do;btag_shape_jes_up;btag_shape_lf_do;btag_shape_lf_up;btag_shape_lfstats1_do;btag_shape_lfstats1_up;btag_shape_lfstats2_do;btag_shape_lfstats2_up;eff_e_do;eff_e_up;electronpt_do;electronpt_up;fatjetJER_do;fatjetJER_up;fatjetJESAbsolute_2017_do;fatjetJESAbsolute_2017_up;fatjetJESAbsolute_do;fatjetJESAbsolute_up;fatjetJESBBEC1_2017_do;fatjetJESBBEC1_2017_up;fatjetJESBBEC1_do;fatjetJESBBEC1_up;fatjetJESEC2_2017_do;fatjetJESEC2_2017_up;fatjetJESEC2_do;fatjetJESEC2_up;fatjetJESFlavorQCD_do;fatjetJESFlavorQCD_up;fatjetJESHF_2017_do;fatjetJESHF_2017_up;fatjetJESHF_do;fatjetJESHF_up;fatjetJESRelativeBal_do;fatjetJESRelativeBal_up;fatjetJESRelativeSample_2017_do;fatjetJESRelativeSample_2017_up;fatjetJMR_do;fatjetJMR_up;fatjetJMS_do;fatjetJMS_up;prefire_do;prefire_up;sample;trigg_do;trigg_up
0.03493304627185335;0.033773394327027605;0.01422418257572501;0.01864390601207024;0.020030071666971933;0.03319642519650971;0.0019421252052564421;0.003995088260649201;0.002472370989211095;0.003700519186955183;0.010586638474855308;0.016742796316211887;0.004620076006681597;0.005870156089431438;0.014047318170582745;0.019815419426667015;0.0031075088129748;0.0015494985808226348;0.011485709402096868;0.014165134963010426;0.01587536108614092;0.024033686159911118;0.0216063841561107;0.029201203151074523;0.0001232642427486424;0.005316225692966168;;;;;;;;;0.0008354076263134639;0.00821930620109905;;;;;;;;;0.0004626828341534195;0.0003887891805011173;0.0002517093771855542;7.296071465269132e-05;0.002159203127375513;0.0022922094525064606;0.028037209954308414;0.02803718210184391;0.023780994118775354;0.02378099389534466;0.017789138742689642;0.011922706365473981;0.01277929240022615;0.010320400128238295;0.01230677824297642;0.012564401574977005;0.00023650966338159007;0.00023873222716497665;9.4015568229648e-05;9.274985739112112e-05;0.0012809458346354499;0.0008650680526403332;0.0010104127214959826;0.0010475818075661417;0.0009985141574633965;0.0010502252636176274;0.005005874849776414;0.004978401654817613;0.014329175438045533;0.014329175293006549;0.0011167086842108678;0.0006060792230799948;0.00023823333209316752;0.00011603684399703842;0.0008829509950529061;0.0009079241724896311;0.0001759599188116357;0.005587241685976359;0.001275145457748701;0.00025831686086016405;0.001103493255965048;0.0008834354278726367;0.00035170161941324606;0.00035170161941324606;0.00035170161941324606;0.00035170161941324606;0.0005054344648163701;0.005175783094159334;0.00035170161941324606;0.00035170161941324606;0.00035170161941324606;0.00035170161941324606;0.000766332083257523;0.0004950558078707521;0.0001967320700050649;0.0010111985517079584;0.0012047214586697347;0.0027586013294894603;0.0008573787858630163;0.003832803374037899;0.007064260743186802;0.007329469312369217;Wjets_HT_boost_5;0.007064260743186802;0.007329469312369217
0.05512823023717925;0.05626943791618383;0.02776821685847463;0.03476836977698397;0.03805654374331128;0.03975937957221148;0.007833641211899023;0.004560789687856542;0.005365065788394603;0.004031367090592012;0.026473137404814558;0.025660841037693678;0.004367902122525079;0.004833410256418365;0.030083329090875133;0.03063411320303676;0.0054217790215725205;0.008489799558552393;0.02107542641824848;0.024424060368775008;0.025212381226313047;0.0385426434965429;0.04081300391273537;0.05195747309344312;0.002859565480157011;0.0007270897453401845;;;;;;;0.011910597251110497;0.018455550890671944;;;;;;;;;0.0006117997509612546;0.0014708066761437246;;;0.001995381983189165;0.002133492088172828;0.004928691728350755;0.005473994540870463;0.04474894695775237;0.044748902503669676;0.026839779630381214;0.026839778221532527;0.03101104576857784;0.020099444852355146;0.023084520967445437;0.018629875657087187;0.020143645154664915;0.02059183338901248;0.00039044971772837344;0.00039481312565215317;0.00016115462266353122;0.00015929477584841067;0.0035911328119290656;0.0026635366134624707;0.0017663251996529446;0.0018327565302905607;0.0019051696396685661;0.0019971910395648307;0.00803876534593356;0.00800660045662702;0.02153376649657602;0.021533765239595208;0.0022843495559489954;0.0031943119968202774;0.005734498842965849;0.004113085336170958;0.0023829960925387432;0.006286247419885522;0.007096164886054273;0.0007522818296880859;0.002215487357005832;0.004983114776090644;0.0023594755152092986;0.005683564773269384;0.005125225768359088;0.005125225768359088;0.005125225768359088;0.005125225768359088;0.0066775775324001896;0.0005060282340181627;0.005125225768359088;0.005125225768359088;0.005125225768359088;0.005125225768359088;0.0036015603010098943;0.0062707065041172514;0.00032377573119021287;0.005692298115287659;0.001160118108076379;0.004491197783606331;0.0005185560223049523;0.0032902957223160316;0.012672427788823137;0.01235248666612633;Wjets_HT_boost_4;0.012672427788823137;0.01235248666612633
0.06015770227117526;0.062461845203369115;0.030838805186347466;0.0277011714401627;0.03573373813855954;0.04556354526831257;0.0035968545059377674;0.005372940991186879;0.0017451600617041474;0.003970038639079199;0.02350347578304396;0.02424207177142982;0.012378392048294546;0.012318072730675422;0.02941794386730057;0.021923941163183167;0.0049899567056560295;0.0009453563773524948;0.02791201927848782;0.027305911910081145;0.038040179083148634;0.03881129730321295;0.0476962039796643;0.04293770178953405;0.00485064091034236;0.008430592278867978;;;;;0.03368257795119373;0.0064348146431021745;;;;;;;;;0.0013007045711094646;0.0006991960073192327;;;;;0.0014673409885708679;0.00012001610100206306;0.0027479089883514266;0.0032938189675118085;0.052874306847835464;0.052874254321932504;0.025576760486537835;0.025576758899827544;0.03830807140043917;0.025298170698520514;0.028053013497014837;0.022899139860068075;0.02393162392750795;0.024462865139935525;0.0005069805317349625;0.0005114125987888092;0.0002437485757899875;0.00024047334888436072;0.004035479331109822;0.0029099925893947835;0.0021428213069892275;0.0022376777335614425;0.002670244125028848;0.0028226140475567725;0.009224483879538805;0.009187501067205133;0.021070509491110154;0.02107050877470961;0.001008799498541387;0.0015225228473335962;0.0022984212192255797;0.0027862467427965344;0.004969831875117957;0.005648348103285945;0.001863107795920299;0.00587057770930418;0.007581398839891507;0.00487536357150937;0.0052423913873170915;0.006169180052288441;0.0058963130688093205;0.0058963130688093205;0.0058963130688093205;0.0058963130688093205;0.0009528111117137727;0.007938640231479457;0.0058963130688093205;0.0058963130688093205;0.0058963130688093205;0.0058963130688093205;0.0055930191423419215;0.006563743334279979;0.004054633563915233;0.007101159980912146;0.002771603472946262;0.00033754509598071174;0.002692262509096255;0.0016740441732735207;0.014867211310780585;0.014436660730865197;Wjets_HT_boost_3;0.014867211310780585;0.014436660730865197
0.06983489046770171;0.06285760820792688;0.031430665012397115;0.025713736630628002;0.033393936621008695;0.03689435700033586;0.0012487587241773767;0.0034689552081089534;0.0031601536309307384;0.0008483829554104363;0.03133836806453326;0.025050807304869277;0.01438574346005744;0.012503441927356604;0.02059041868658054;0.021731948657871307;0.004295196254399332;0.005303996222287128;0.0219656739864488;0.023556819725795628;0.03043515048757205;0.03228935965366874;0.044617906026577406;0.042001495698635725;0.013988379234765713;0.008226502407234498;;;0.004663985326380508;0.0036072426328384866;;;;;;;;;0.0022161467410765647;0.0018364624990757116;;;;;;;0.0017932393646256115;0.001608398189161695;0.00043310769827669576;0.0007284997614930162;0.06320181545547723;0.0632017526701173;0.028168362100315442;0.028168360769991366;0.04409312905326894;0.028967913409517654;0.03216925242921873;0.02597401310486915;0.0294582357630596;0.03010288062499281;0.0006988407273466092;0.0007044185570317679;0.0003172838150044476;0.0003133676412387502;0.004298139362534519;0.0024341113950328524;0.003037715314572121;0.003126302129286528;0.003183050676929771;0.003323648851579734;0.011462732909462557;0.011397957559063011;0.020452127429695943;0.02045212458096983;0.0010872922194350013;0.001538942115921728;0.0016001183719567946;0.0026109202376631453;0.00020262163106096506;0.0004544617080876858;0.0038336937854290417;0.001298020157810208;0.000434367008819881;0.000997743504388715;0.0036333429890331704;0.00037856486710573223;0.000349569508308232;0.000349569508308232;0.000349569508308232;0.000349569508308232;0.008151312203458683;0.0016266594740383749;0.000349569508308232;0.000349569508308232;0.000349569508308232;0.000349569508308232;0.0008250998560855101;0.0003667524670066985;0.003437822009092689;0.0005231361881505642;0.0017294138863723314;0.0017424788885084489;0.0023438328918519435;0.0023650081345532254;0.01386274236409692;0.013767667610058838;Wjets_HT_boost_2;0.01386274236409692;0.013767667610058838
0.07383558402674208;0.08216208528765634;0.03217604476686732;0.03627109559805091;0.02667959381934127;0.03389153134964136;0.00783517101377041;0.0012123416462089865;0.002741846642850459;0.00040089518606768;0.0268617026219772;0.041854167629515465;0.008362656966740318;0.009137948210948559;0.017017921856782036;0.013126213951745673;0.0067726621524676804;0.005738777632787521;0.0249409387181453;0.03204319690341702;0.029441375332202327;0.04406466389038801;0.035643279640726;0.06711497389276415;0.018012377130646032;0.01189654773274064;0.021057226565182035;0.046227992010185306;;;;;;;;;0.00982606843623074;0.007606685381494359;;;;;;;;;0.0034625838918937307;0.005357777365022505;0.004931735594169339;0.005408208062603437;0.0694016929160948;0.06940162397171021;0.03002915616256902;0.03002915636729911;0.04963440347089737;0.03311961868220408;0.03601070245913036;0.02920899170627238;0.03185078122625334;0.03254780813702858;0.0007441890402006539;0.0007523924822264026;0.0003041212120109747;0.00030062931940161964;0.005711360602802171;0.004407468683938516;0.003571529351461632;0.003778362376853769;0.0032191844559843158;0.0033837430771735053;0.012387538879162843;0.012335268107293698;0.020756228395518998;0.020756228295223077;0.0007159090760515521;0.00390936446029068;0.007788438776416341;0.001225405161705972;0.001136655361283477;0.0055784540440588;0.01957815542225884;0.004279400782116502;0.0005382656447260032;0.006327275237848163;0.00908814867194758;0.004296402088430943;0.0028899993762766065;0.0028899993762766065;0.0028899993762766065;0.0028899993762766065;0.02072933665692345;0.005996825145646949;0.0028899993762766065;0.0028899993762766065;0.0028899993762766065;0.0028899993762766065;0.002898666218418038;0.00569187651560775;0.006651393726044441;0.0005797079227440637;0.008733426230818414;0.0024896904597245134;0.0009499740870678335;0.008003603414338294;0.012400141417407575;0.012043454315609667;Wjets_HT_boost_1;0.012400141417407575;0.012043454315609667
0.04690007285819132;0.04837056356238919;0.026568629275768384;0.02218975903156031;0.03239767524880494;0.037636493958285465;0.00608338689114362;0.005295854831644828;0.005338666045068063;0.0033731028766791704;0.023257852699804907;0.017275897086906453;0.008728582953457792;0.008055266921864366;0.022369626586549816;0.022279343161790293;0.0023823107133609123;0.0024155284871739493;0.01718218061511599;0.018647284000889355;0.031114718397320416;0.026184827489532433;0.042861829112090966;0.03912445646411603;0.0017046744871188992;0.0024949406538435333;;;;;;;;;0.00868937791889781;0.007841551985367744;;;;;;;;;1.8655193192370494e-05;3.178786404289576e-05;0.000989436172880275;0.0007203638409279149;0.003716645759329633;0.003995652869742327;0.03862343853920217;0.0386234001702648;0.03315768376979531;0.033157683081973484;0.023483408298245523;0.015684406682801813;0.01686260154912877;0.013731029841314754;0.017609139151791596;0.0179922954449514;0.0002640732918204884;0.00026713574822656957;0.00010413799539461918;0.00010308923354555;0.0022257461969059753;0.0018223362474109374;0.0012607114747612861;0.0012978038150973149;0.0016739480715529404;0.0017512490225694555;0.006975085135863774;0.006939850272638877;0.007970994980972437;0.007970999632851214;0.0003739344169913994;0.0005413351025134469;0.0002995432383248791;0.0004177728169376028;0.00011733213136103944;0.001171171711679008;1.402501464162516e-05;0.00021097216418249006;0.0005505925528106876;0.000962455181292896;0.00023443517184574948;0.00023443517184574948;0.00023443517184574948;0.00023443517184574948;0.0005166316140218901;0.0012652990711090968;0.00023443517184574948;0.00023443517184574948;0.00023443517184574948;0.00023443517184574948;0.0004205344603396804;0.00030838155497209214;1.3123548900143363e-05;0.001142197185510234;0.001542864027574889;0.0004912164894715832;0.0003128464976394417;0.0002584981219927529;0.002473025816507522;0.0017928964301425164;0.018818912083588487;0.022706574685390276;Wjets_HT_boost_5;0.018818912083588487;0.022706574685390276
0.06369935772070755;0.05276935867720516;0.03247247551731716;0.021140115409591743;0.04267242419043798;0.03933323119479932;0.009355420531674638;0.0021070266336243194;0.011904816259758548;0.00908136624653928;0.028600479380832974;0.022060052716151895;0.008936354102232204;0.008938139638315272;0.03294136182208279;0.027124441792478193;0.004023512533422069;0.0038191966348060822;0.020568053427143813;0.02061275677500329;0.03511862004717352;0.021986989850525027;0.045550650980692726;0.033617530511423244;0.0008160818244881476;0.002372164700605799;;;;;;;0.0034674952582478846;0.004567654835603251;;;;;;;;;0.0012950524264036805;0.001156599968810106;;;0.0017426982436897149;0.002085004209535295;0.004451329898492438;0.004997576488688088;0.04861710319590534;0.048617054899154195;0.02830985197664072;0.02830985236579958;0.03033178886845086;0.02046149175361185;0.021774795418200595;0.017668948326463096;0.02183811485885342;0.02228504105263366;0.0005671454041216618;0.0005716049162188663;0.00022998834297132477;0.00022718723125839856;0.0032550490846292197;0.002477613266316081;0.0024460699814323017;0.0025049462924156777;0.002020426249528415;0.0020793933452904222;0.008826261758480777;0.008777151358361617;0.009869715869284364;0.009869717184388794;0.004704188977682753;0.0016779244008445912;0.0015008690378473918;0.004011580128177816;0.005637965981589817;0.0017415539601805233;0.003386987327956965;0.003710456434059852;0.001291291817649818;0.004452348675084061;0.003255302403666637;0.003255302403666637;0.003255302403666637;0.003255302403666637;0.005415775680892858;0.0017608037296470544;0.003255302403666637;0.003255302403666637;0.003255302403666637;0.003255302403666637;0.0021447335149563317;0.0037212770257983724;0.00121470504246372;0.005093884496098511;0.00021719035422182456;0.004949126522266991;0.0010994574918198952;0.0024767526707494634;0.002233180935427421;0.0010742226880536636;0.023432557053031062;0.027080971849156043;Wjets_HT_boost_4;0.023432557053031062;0.027080971849156043
0.07918421924623215;0.08028537652041258;0.029111776958261497;0.028986524643954074;0.04147157226517822;0.0446032563423299;0.004808589512063399;0.004577948175974728;0.004151700646013846;0.005556392844263349;0.022688465191541454;0.02782766722427721;0.012273458244339912;0.011050618489140556;0.031724573719867026;0.02309812222763515;0.0053919278589721915;0.007714359069815317;0.025992533310050327;0.03178940859705652;0.04273402531996476;0.04973330285796358;0.04520605390564049;0.05892741338409909;0.007257674690556609;0.0016242316748319077;;;;;0.004176151067816453;0.012966273489543486;;;;;;;;;0.003277325380373779;0.0020902565341412724;;;;;0.0018698653985805616;0.0016085471650922726;0.0051894772933514305;0.005921476602830191;0.056208195418682876;0.056208139580859295;0.027270481165984267;0.027270480499017497;0.03929653897034096;0.02599082147220869;0.027491291720233717;0.022316752766823628;0.025375163550759507;0.025935266863045554;0.0005915505380323056;0.0005974320172669176;0.0002288615368058766;0.00022617626687473897;0.0037960959714864752;0.0026115540175030314;0.0028241546544070504;0.002910269812504451;0.0025886781932110844;0.0026863837825248727;0.009999106100420934;0.009953911313954487;0.010288405637531505;0.010288407910511629;0.005419720339110555;0.001506405736271071;0.003951801090822887;0.000815984444338875;0.007706336007950273;0.004428319416103366;0.0003468487885903112;0.004500274825667218;0.007148462236009361;0.0017274791360123217;0.003451768163467079;0.003451768163467079;0.003451768163467079;0.003451768163467079;0.009315833903433957;0.00428776689197099;0.003451768163467079;0.003451768163467079;0.003451768163467079;0.003451768163467079;0.0032063248915374454;0.001884164994193138;0.006457495542047137;0.001000759987352469;0.002941620385136238;0.0025807998651390046;0.0012448217881535738;0.0009307033163332486;0.0010397891831530615;0.0013496006537162537;0.0229457258230002;0.02672727599034944;Wjets_HT_boost_3;0.0229457258230002;0.02672727599034944
0.05402705355680046;0.06270406070270003;0.020510335329831875;0.024778436001597542;0.02449036924599699;0.03776005783566644;0.004312126420151097;0.005129026662579009;0.001048047805788118;0.0041082568333998554;0.025669548660507788;0.024950132791052532;0.00923720890070123;0.010936730076354519;0.015722804833355697;0.021766581823150454;0.0018694387331164603;0.006125659471289231;0.013783861523174665;0.026700475870732047;0.019680884025964178;0.0371882307714385;0.0322450816136532;0.044478704816327326;0.0015737451121717282;0.002304468001558781;;;0.010452915227288;0.003641116613111971;;;;;;;;;0.0018906093428650273;0.0014858812053290967;;;;;;;0.0014164011284300872;0.00023195676759001936;0.0026123896191901875;0.002776441124750143;0.05071308605812077;0.05071303567919814;0.022835550809516;0.022835550741209153;0.036219378532196235;0.024262626693758112;0.026344935736379454;0.021367454972257914;0.02305846203527244;0.02353942450698138;0.0005559286676293479;0.000561930962211391;0.00023430079953114802;0.00023156794606305677;0.0022784108207953057;0.0013516280093164635;0.0026513039622958774;0.0027410086156652866;0.0020711132302604915;0.0021187766641826114;0.009337103260171252;0.009282093307053199;0.00734226559449929;0.007342265355720122;0.0011603339419957914;0.002467930116866536;0.0003369057109959077;0.0032439581927816295;0.004811653193277022;0.004786750379885329;0.0011424563773561915;0.0022750780746650487;0.0021321753187340314;0.002977394966311104;0.0020291475822859294;0.0020291475822859294;0.0020291475822859294;0.0020291475822859294;0.005683062782638195;0.007567497285171079;0.0020291475822859294;0.0020291475822859294;0.0020291475822859294;0.0020291475822859294;0.0008307569884803815;0.002010102215185115;0.0002596673069158615;0.004013964459085628;0.0018865596339297315;0.0011463139712807404;0.00013540871960244065;0.0005977435037711287;0.0014928759909169833;0.0011453865168491583;0.012641068775061536;0.014687921672884212;Wjets_HT_boost_2;0.012641068775061536;0.014687921672884212
0.056381230244962485;0.05063862091513509;0.02180185928712242;0.021169742736668648;0.022275957999067616;0.022187109306225146;0.004275945896265013;0.0015919898966800915;0.0019017865189747982;0.0008575583888451875;0.022004689156849496;0.02718733241761717;0.009277477738645727;0.013451566782034276;0.013984503240616047;0.014607100839453198;0.00205588135424493;0.0035856677881523132;0.018602123901122914;0.01699377466877564;0.03178373787383326;0.023708182765092758;0.037804341924922394;0.04123338061392721;0.006578738983340173;0.01620566764311599;0.010749003286940187;0.008253708307892004;;;;;;;;;0.00270804591705792;0.00242199297365283;;;;;;;;;0.0016296876979645018;0.0022214375658032148;0.0014655108050102396;0.0016054859874597236;0.04864686067138054;0.04864681234506837;0.020923911222539282;0.02092391063352175;0.03480204469287511;0.02308586835397098;0.025809872881066002;0.020965199227317714;0.022376394379441944;0.022865951871570544;0.00044251807084529294;0.00044593482986133643;0.00016882610980687582;0.00016675359151219129;0.003985761428942587;0.003042733401035164;0.002039305452455465;0.0020849226772177995;0.002217924431251102;0.0023216664453507155;0.008808641332307483;0.008770883980718965;0.006283403206272078;0.006283403234462803;0.0071416398287431826;0.003907491666552934;0.0017580783994382903;0.005682610777829168;0.005861101133774915;0.006975108851143579;0.0003021419447598039;0.0023227602927027653;0.003745806929786094;0.004321514671717824;0.002380113285177239;0.002380113285177239;0.002380113285177239;0.002380113285177239;0.006225871133253839;0.009897613939146423;0.002380113285177239;0.002380113285177239;0.002380113285177239;0.002380113285177239;0.001340669187099399;0.0033314291999134785;0.001668888091274747;0.005404228246191161;0.0077346213198228545;0.0019804607287944877;0.0011441225568060841;0.0005563371833193683;0.0003439986378672308;0.0015600011229977395;0.00904165449013447;0.010222136283829028;Wjets_HT_boost_1;0.00904165449013447;0.010222136283829028
