channel;bin;weight;err_stat;err_syst_up;err_syst_do;err_tot_up;err_tot_do
boost_wjetcr_ele_mext;Wjets_HT_boost_5;0.7831247014538578;0.22212300145762334;0.20218996978619022;0.17322064208622884;0.3003654634918666;0.2816807033172644
boost_wjetcr_ele_mext;Wjets_HT_boost_4;0.8407298169462516;0.15897298179729047;0.2061793707512154;0.17877115118794837;0.26035042128809543;0.23923112974399033
boost_wjetcr_ele_mext;Wjets_HT_boost_3;0.9124334786929577;0.12956763562132467;0.23017581913106058;0.19837034007494117;0.2641376154832081;0.23693578037508004
boost_wjetcr_ele_mext;Wjets_HT_boost_2;1.6696517388213916;0.15921957839404383;0.46403372721469294;0.3666925927472905;0.4905896188636049;0.399767847281028
boost_wjetcr_ele_mext;Wjets_HT_boost_1;1.7685484946030947;0.21962615738559865;0.5206826337119647;0.4010938156138472;0.5651071173301498;0.45728754403727045
boost_wjetcr_mu_mext;Wjets_HT_boost_5;1.182438029877251;0.20122633716591456;0.2932401370229205;0.2615295856562585;0.3556428218457832;0.32998448894265403
boost_wjetcr_mu_mext;Wjets_HT_boost_4;0.9488827610986761;0.12551073615766584;0.237440089935842;0.1916150088658884;0.2685716686465271;0.2290616871358318
boost_wjetcr_mu_mext;Wjets_HT_boost_3;1.1832062618798862;0.10828814973666503;0.29859888075852836;0.25119020756608906;0.3176281079558864;0.2735376459474734
boost_wjetcr_mu_mext;Wjets_HT_boost_2;1.2480266114227256;0.11166097147009947;0.3498082800740058;0.2714992846477884;0.36719750184060407;0.29356436110997397
boost_wjetcr_mu_mext;Wjets_HT_boost_1;0.9034652196969655;0.10650514213659637;0.27730474765758084;0.25116145036795734;0.2970543188963446;0.272810226077529
res_wjetcr_ele_mext;Wjets_HT_res_6;1.0760393495786305;0.18323544365890274;0.23758615985077403;0.22068739311102847;0.30003734961753087;0.28684168680827504
res_wjetcr_ele_mext;Wjets_HT_res_4;1.2927846460462211;0.07736032041080108;0.2696859395857371;0.2518938145071162;0.28056215921664074;0.26350543250758085
res_wjetcr_ele_mext;Wjets_HT_res_5;0.8868479846383582;0.13619446595183565;0.19624357549225102;0.16424152794771749;0.2388733419155192;0.2133640364693792
res_wjetcr_ele_mext;Wjets_HT_res_2;1.5958721285654054;0.021572047610668277;0.3301939760559897;0.31607788097049705;0.3308978921990596;0.31681316272673493
res_wjetcr_ele_mext;Wjets_HT_res_3;1.3828700109178278;0.04109760203119943;0.2867290688954541;0.25260048016760106;0.289659406618133;0.25592189330656623
res_wjetcr_ele_mext;Wjets_HT_res_1;1.6223752756959402;0.019176577960622845;0.32839287932452693;0.321009873741228;0.32895231316002804;0.3215821515284065
res_wjetcr_mu_mext;Wjets_HT_res_6;0.7084764153894063;0.13314796440893625;0.15304707048495092;0.13041981795247853;0.20285903038876257;0.18638054979262456
res_wjetcr_mu_mext;Wjets_HT_res_4;1.0669130836608802;0.058179352260429154;0.21331055197444118;0.21762152399754417;0.22110230350017585;0.22526421095339755
res_wjetcr_mu_mext;Wjets_HT_res_5;1.1419766201866821;0.11353056342092292;0.23756678003627194;0.22568193606965464;0.26330051995291354;0.25262922455412773
res_wjetcr_mu_mext;Wjets_HT_res_2;1.3164291660922802;0.014919984169393958;0.270656817487929;0.2683506408698043;0.271067738361298;0.26876508773062335
res_wjetcr_mu_mext;Wjets_HT_res_3;1.4134773011956312;0.03171329304547497;0.28989463162144896;0.28616272525170466;0.2916241252001003;0.2879146371396751
res_wjetcr_mu_mext;Wjets_HT_res_1;1.3089947621055176;0.012051695357359895;0.25735553456284094;0.2550615168577028;0.25763756428578544;0.2553460803355689
boost_wjetcr_ele_mint;Wjets_HT_boost_5;0.7831247014538578;0.22212300145762334;0.20218996978619022;0.17322064208622884;0.3003654634918666;0.2816807033172644
boost_wjetcr_ele_mint;Wjets_HT_boost_4;0.8407298169462516;0.15897298179729047;0.2061793707512154;0.17877115118794837;0.26035042128809543;0.23923112974399033
boost_wjetcr_ele_mint;Wjets_HT_boost_3;0.9124334786929577;0.12956763562132467;0.23017581913106058;0.19837034007494117;0.2641376154832081;0.23693578037508004
boost_wjetcr_ele_mint;Wjets_HT_boost_2;1.6696517388213916;0.15921957839404383;0.46403372721469294;0.3666925927472905;0.4905896188636049;0.399767847281028
boost_wjetcr_ele_mint;Wjets_HT_boost_1;1.7685484946030947;0.21962615738559865;0.5206826337119647;0.4010938156138472;0.5651071173301498;0.45728754403727045
boost_wjetcr_mu_mint;Wjets_HT_boost_5;1.182438029877251;0.20122633716591456;0.2932401370229205;0.2615295856562585;0.3556428218457832;0.32998448894265403
boost_wjetcr_mu_mint;Wjets_HT_boost_4;0.9488827610986761;0.12551073615766584;0.237440089935842;0.1916150088658884;0.2685716686465271;0.2290616871358318
boost_wjetcr_mu_mint;Wjets_HT_boost_3;1.1832062618798862;0.10828814973666503;0.29859888075852836;0.25119020756608906;0.3176281079558864;0.2735376459474734
boost_wjetcr_mu_mint;Wjets_HT_boost_2;1.2480266114227256;0.11166097147009947;0.3498082800740058;0.2714992846477884;0.36719750184060407;0.29356436110997397
boost_wjetcr_mu_mint;Wjets_HT_boost_1;0.9034652196969655;0.10650514213659637;0.27730474765758084;0.25116145036795734;0.2970543188963446;0.272810226077529
res_wjetcr_ele_mint;Wjets_HT_res_6;1.0760393495786305;0.18323544365890274;0.23758615985077403;0.22068739311102847;0.30003734961753087;0.28684168680827504
res_wjetcr_ele_mint;Wjets_HT_res_4;1.2927846460462211;0.07736032041080108;0.2696859395857371;0.2518938145071162;0.28056215921664074;0.26350543250758085
res_wjetcr_ele_mint;Wjets_HT_res_5;0.8868479846383582;0.13619446595183565;0.19624357549225102;0.16424152794771749;0.2388733419155192;0.2133640364693792
res_wjetcr_ele_mint;Wjets_HT_res_2;1.5958721285654054;0.021572047610668277;0.3301939760559897;0.31607788097049705;0.3308978921990596;0.31681316272673493
res_wjetcr_ele_mint;Wjets_HT_res_3;1.3828700109178278;0.04109760203119943;0.2867290688954541;0.25260048016760106;0.289659406618133;0.25592189330656623
res_wjetcr_ele_mint;Wjets_HT_res_1;1.6223752756959402;0.019176577960622845;0.32839287932452693;0.321009873741228;0.32895231316002804;0.3215821515284065
res_wjetcr_mu_mint;Wjets_HT_res_6;0.7084764153894063;0.13314796440893625;0.15304707048495092;0.13041981795247853;0.20285903038876257;0.18638054979262456
res_wjetcr_mu_mint;Wjets_HT_res_4;1.0669130836608802;0.058179352260429154;0.21331055197444118;0.21762152399754417;0.22110230350017585;0.22526421095339755
res_wjetcr_mu_mint;Wjets_HT_res_5;1.1419766201866821;0.11353056342092292;0.23756678003627194;0.22568193606965464;0.26330051995291354;0.25262922455412773
res_wjetcr_mu_mint;Wjets_HT_res_2;1.3164291660922802;0.014919984169393958;0.270656817487929;0.2683506408698043;0.271067738361298;0.26876508773062335
res_wjetcr_mu_mint;Wjets_HT_res_3;1.4134773011956312;0.03171329304547497;0.28989463162144896;0.28616272525170466;0.2916241252001003;0.2879146371396751
res_wjetcr_mu_mint;Wjets_HT_res_1;1.3089947621055176;0.012051695357359895;0.25735553456284094;0.2550615168577028;0.25763756428578544;0.2553460803355689
