channel;bin;weight;err_stat;err_syst_up;err_syst_do;err_tot_up;err_tot_do;wnorm_prefit_err_rel
boost_wjetcr_ele_mext;Wjets_boost_3;0.8727742957652225;0.0844403676644715;0.24269779314358395;0.20938914843166895;0.25696769152575777;0.22577420395663145;0.27807623840570805
boost_wjetcr_ele_mext;Wjets_boost_2;0.8447461085919331;0.09350630943094607;0.2455646033600451;0.21834389752132521;0.262764922177166;0.23752365669170472;0.2906963416136536
boost_wjetcr_ele_mext;Wjets_boost_1;1.138577736574447;0.1670183842676209;0.3496977253364713;0.27876207271901227;0.3875353400515478;0.32496681964466245;0.3071355728319267
boost_wjetcr_ele_mext;Wjets_boost_7;0.4349288391177525;0.08099351512540312;0.13009614247866308;0.11119277597235872;0.1532480204772561;0.13756374130128934;0.29912052450364396
boost_wjetcr_ele_mext;Wjets_boost_6;0.6430205733957752;0.10286538316727852;0.1759080875133137;0.1670763385255323;0.20377669716320032;0.19620344020747774;0.2735652555941524
boost_wjetcr_ele_mext;Wjets_boost_5;0.7457475834704435;0.08007560613242334;0.21685957599433828;0.1706507811595088;0.23117131828563675;0.18850408963156623;0.29079487590848246
boost_wjetcr_ele_mext;Wjets_boost_4;0.7982156368096379;0.09142562435979659;0.22370119691654464;0.20607779203136617;0.24166272011105336;0.22544777922636905;0.28025158440975756
boost_wjetcr_ele_mint;Wjets_boost_3;1.197164026548857;0.08184199529962012;0.32435605698468145;0.27985499053959834;0.3345219931443566;0.29157662444808863;0.270937022656556
boost_wjetcr_ele_mint;Wjets_boost_2;0.9579572119659807;0.08025615092194446;0.2793038546546367;0.2393865793138507;0.2906057346057444;0.2524816510489276;0.29156193112365797
boost_wjetcr_ele_mint;Wjets_boost_1;1.343703096855162;0.14017603255883418;0.4180042462093862;0.3241118676917001;0.4408819229147556;0.3531257890363396;0.31108378568725065
boost_wjetcr_ele_mint;Wjets_boost_7;0.4425210972725189;0.08095232767598277;0.13070632832018994;0.11130248276892973;0.15374467021365318;0.1376282021487151;0.29536745055953056
boost_wjetcr_ele_mint;Wjets_boost_6;0.7991427336342208;0.09656193196617086;0.2126650792769182;0.20050100756119404;0.23356079005025074;0.22254181795360037;0.26611651501827716
boost_wjetcr_ele_mint;Wjets_boost_5;0.7735421489664375;0.06490224198604076;0.21021786920450156;0.19454685497800248;0.22000875788862476;0.205087249229801;0.2717600708447272
boost_wjetcr_ele_mint;Wjets_boost_4;0.9157182416529306;0.07564592809780386;0.2505557973496295;0.23135799007583105;0.26172602855521787;0.24341081736378614;0.2736166933808811
boost_wjetcr_mu_mext;Wjets_boost_3;0.8710469833588999;0.070067173605703;0.25153535515917586;0.22354598482029067;0.2611119371306958;0.2342695373845378;0.28877357934151193
boost_wjetcr_mu_mext;Wjets_boost_2;0.7595196869735781;0.06944759971379366;0.22288889671562018;0.1913023989716422;0.2334575537118337;0.20351800155836997;0.2934603283342858
boost_wjetcr_mu_mext;Wjets_boost_1;0.5767391723405467;0.08964017628817769;0.1784096808758171;0.1562690914366549;0.19966315492645725;0.18015379580628654;0.3093420551820462
boost_wjetcr_mu_mext;Wjets_boost_7;0.550108480001873;0.08046706204866648;0.16534594765555388;0.1441884417655963;0.18388646084162125;0.16512193922533341;0.3005697124592424
boost_wjetcr_mu_mext;Wjets_boost_6;0.928691493246801;0.10500177560427515;0.2518674277374354;0.22816174421143545;0.27287831360355996;0.2511636008693438;0.2712067781054836
boost_wjetcr_mu_mext;Wjets_boost_5;0.732137411673223;0.0669542937488367;0.2110253386855103;0.192025747061125;0.22139234634182783;0.2033636274897472;0.2882318746739551
boost_wjetcr_mu_mext;Wjets_boost_4;0.8653177548894829;0.08142488174709185;0.25826268083080545;0.2029265928787617;0.2707944306617889;0.2186531807793122;0.2984599349446959
boost_wjetcr_mu_mint;Wjets_boost_3;0.7423277390734069;0.05370492363617365;0.22660274195964605;0.17378137222608994;0.23287984345236318;0.18189058292157423;0.3052596986911706
boost_wjetcr_mu_mint;Wjets_boost_2;0.7520187341916871;0.05426085165209174;0.21824837770360653;0.18460309270213457;0.22489240625745102;0.19241242646254217;0.29021667650100824
boost_wjetcr_mu_mint;Wjets_boost_1;0.9673317956248645;0.09084862106917918;0.29236542993214215;0.2378536145387189;0.30615521646638266;0.25461306702387604;0.30223903654824424
boost_wjetcr_mu_mint;Wjets_boost_7;0.6586421467755885;0.08879792726894814;0.1961687833850491;0.17178307679517682;0.21533059109664776;0.193376568799012;0.2978381877707067
boost_wjetcr_mu_mint;Wjets_boost_6;0.7713347394177231;0.0810340213584904;0.19401966254699776;0.21116925708786544;0.21026207949218795;0.22618348250163908;0.25153756551074347
boost_wjetcr_mu_mint;Wjets_boost_5;0.7879733653998429;0.054794662432846704;0.22404843297357022;0.21204565874533668;0.23065158865492777;0.2190109961254763;0.28433503315163566
boost_wjetcr_mu_mint;Wjets_boost_4;0.9013311536106458;0.06506792597781247;0.24494997885453715;0.2333344015919833;0.25344491932546664;0.24223702846043793;0.27176468701130674
res_wjetcr_ele_mext;Wjets_res_6;0.9019115827629753;0.07363603389891775;0.28296552643491824;0.23102201382197618;0.29238973073443086;0.24247357868172753;0.31373976323495373
res_wjetcr_ele_mext;Wjets_res_7;1.317169554475178;0.014036396581343867;0.43447385248175885;0.46027231954203546;0.4347005278572018;0.46048629574135463;0.32985415659328193
res_wjetcr_ele_mext;Wjets_res_4;1.2039749062328886;0.04621035838946352;0.3168721309044292;0.2826531785515278;0.32022389755668823;0.2864056852923218;0.2631883183478374
res_wjetcr_ele_mext;Wjets_res_5;0.9332607420470466;0.06676275438921521;0.2745867261668196;0.23063772595648296;0.282586509870246;0.2401062806509076;0.29422294734538124
res_wjetcr_ele_mext;Wjets_res_2;1.4236795367505473;0.0256969115395018;0.4684598329981336;0.4459831729648616;0.46916409325022757;0.4467228691599241;0.3290486523865909
