channel;bin;weight;err_stat;err_syst_up;err_syst_do;err_tot_up;err_tot_do;wnorm_prefit_err_rel
res_wjetcr_mu_mext;Wjets_res_6;0.7291348740960645;0.05084403701813608;0.22644036232966636;0.18531137216843876;0.23207833546518766;0.1921598833140029;0.3105603234386407
res_wjetcr_mu_mext;Wjets_res_7;1.1501808299691154;0.010526361670527385;0.36371445312411527;0.4123281610290726;0.36386674442904643;0.41246250334743834;0.31622371339112104
res_wjetcr_mu_mext;Wjets_res_4;1.0810107992004154;0.03384738980284998;0.2734413567108823;0.25764624396345465;0.2755282587255871;0.2598600254462815;0.25294969940461
res_wjetcr_mu_mext;Wjets_res_5;0.9359749767677987;0.05307548873103604;0.2727363085327355;0.20774539554836607;0.277852661488246;0.21441818224111828;0.29139273517180503
res_wjetcr_mu_mext;Wjets_res_2;1.2766200105474397;0.018274233634842683;0.40941930338391713;0.41464898778861237;0.40982693127503567;0.415051479564959;0.3207056915928727
res_wjetcr_mu_mext;Wjets_res_3;1.2379073706857828;0.026829263168930615;0.3581134796942441;0.30685054039521364;0.3591170752009817;0.3080212062553849;0.289289399331918
res_wjetcr_mu_mext;Wjets_res_1;1.1502417905885818;0.007931146037973303;0.45412224968523557;0.46708837997312724;0.4541915022726153;0.4671557104257596;0.3948059037681634
res_wjetcr_mu_mext;Wjets_res_8;1.2832195081650144;0.021865881448011448;0.4089419544296875;0.36417449034750354;0.4095261149966765;0.3648303389129836;0.31868433407349667
res_wjetcr_mu_mext;Wjets_res_9;1.507883331427942;0.0361812301824459;0.3985269581629532;0.4394144252202979;0.4001659878102228;0.4409014839045111;0.26429561880331576
res_wjetcr_mu_mext;Wjets_res_18;0.8164875585181989;0.06413687818975225;0.18501488497185276;0.1878253044482046;0.1958163599015032;0.19847388779128572;0.22659853544814165
res_wjetcr_mu_mext;Wjets_res_19;0.6037322907911283;0.05608312861546794;0.17513448788608338;0.16115380678585747;0.18389509553661243;0.1706337210426843;0.2900863355454913
res_wjetcr_mu_mext;Wjets_res_21;0.6253158934553839;0.06038564521980568;0.18057000649569407;0.16712579984568945;0.19039945744268086;0.17770047586507384;0.2887660594997778
res_wjetcr_mu_mext;Wjets_res_20;0.8123263798917313;0.10435324782803505;0.21463273602390742;0.189693279469783;0.23865626265691758;0.21650205682224016;0.264219827567971
res_wjetcr_mu_mext;Wjets_res_10;1.0030966936358596;0.03455204631620431;0.2313700515337282;0.221183312564895;0.23393577035450813;0.22386581173063735;0.23065578124387606
res_wjetcr_mu_mext;Wjets_res_11;0.8214379118904643;0.051223551602083195;0.20644314594409513;0.18472566254882045;0.2127031376026838;0.19169617273913417;0.25131923296428466
res_wjetcr_mu_mext;Wjets_res_12;0.6885973200885003;0.047495750784440495;0.21080856018240304;0.16881758486890197;0.21609279346788854;0.17537167189585268;0.3061419991517095
res_wjetcr_mu_mext;Wjets_res_13;1.1501974534702684;0.020450413176093956;0.3118496495911689;0.3214683479925539;0.31251947675178227;0.32211817421582206;0.27112705618525346
res_wjetcr_mu_mext;Wjets_res_14;1.1912010020567265;0.05861072722572936;0.2643713673705711;0.31649658362333954;0.2707903935358755;0.32187777927526223;0.22193682419180957
res_wjetcr_mu_mext;Wjets_res_15;0.8948844514246446;0.07887239082284088;0.23778944996375823;0.1886332201311023;0.25052879385048266;0.2044586651896658;0.2657208420430151
res_wjetcr_mu_mext;Wjets_res_16;0.7142290397322915;0.07164294822634516;0.20043848585814206;0.1791314969197161;0.21285746085976734;0.19292694269920166;0.2806361471010346
res_wjetcr_mu_mext;Wjets_res_17;0.8024423595944851;0.03567343705194587;0.20040234269053844;0.2408000230111404;0.20355267884986222;0.24342811093475808;0.2497404832813312
